provenance,claim_id,reviewer_slot,reviewer_id,primary_cause,additional_causes,confidence,evidence_rationale,completed_at,status
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004865,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004865,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004856,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004856,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004856,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004164,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004164,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004164,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004271,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004271,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004271,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004669,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004669,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004669,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004437,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004437,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004437,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004330,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004330,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004330,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004500,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004500,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004500,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004659,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004659,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004659,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004343,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004343,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004343,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004232,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004232,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004232,3,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004793,1,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004793,2,,,,,,,NOT_ANNOTATED
BLANK_HUMAN_ANNOTATION_FORM_FOR_SYNTHETIC_CASE,SYN-004793,3,,,,,,,NOT_ANNOTATED
