provenance,claim_id,freight_order_id,event_timestamp,split,carrier_id,region,claim_value_usd,contract_payment_days,document_quality,image_damage_proxy,delay_hours,sla_buffer_hours,shipped_quantity,extracted_received_quantity,contractual_loss_tolerance,synthetic_primary_label,synthetic_possible_labels,synthetic_ambiguous,evidence_text
SYNTHETIC_NOT_REAL,SYN-000001,SYN-FO-000001,2025-01-01T00:00:00+00:00,train,SYN-C024,Asia Pacific,168.52,45,0.7502,0.6015,20.28,24.0,116,115,0.03,damage,damage,False,SIMULATED: transit deviation 20.3 h; load 116 pieces; received-document reading 115; image damage proxy 0.60.
SYNTHETIC_NOT_REAL,SYN-002390,SYN-FO-002390,2025-06-24T09:31:40.800000+00:00,train,SYN-C030,Europe,1144.12,45,0.5422,0.2404,15.559,24.0,114,114,0.0,delay,delay,False,SIMULATED: transit deviation 15.6 h; load 114 pieces; received-document reading 114; image damage proxy 0.24.
SYNTHETIC_NOT_REAL,SYN-002391,SYN-FO-002391,2025-06-24T11:16:48+00:00,train,SYN-C051,Asia Pacific,1070.81,60,0.653,0.3538,0.915,4.0,54,52,0.01,damage,damage,False,SIMULATED: transit deviation 0.9 h; load 54 pieces; received-document reading 52; image damage proxy 0.35.
SYNTHETIC_NOT_REAL,SYN-002392,SYN-FO-002392,2025-06-24T13:01:55.200000+00:00,train,SYN-C021,Asia Pacific,225.27,30,0.994,0.2845,9.161,4.0,384,341,0.03,shortage,delay|shortage,True,SIMULATED: transit deviation 9.2 h; load 384 pieces; received-document reading 341; image damage proxy 0.28.
SYNTHETIC_NOT_REAL,SYN-002393,SYN-FO-002393,2025-06-24T14:47:02.400000+00:00,train,SYN-C059,North America,1153.46,30,0.5616,0.0,6.581,24.0,408,351,0.0,shortage,shortage,False,SIMULATED: transit deviation 6.6 h; load 408 pieces; received-document reading 351; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002394,SYN-FO-002394,2025-06-24T16:32:09.600000+00:00,train,SYN-C045,North America,1812.63,60,0.7409,0.2503,8.716,8.0,77,80,0.01,shortage,shortage,False,SIMULATED: transit deviation 8.7 h; load 77 pieces; received-document reading 80; image damage proxy 0.25.
SYNTHETIC_NOT_REAL,SYN-002395,SYN-FO-002395,2025-06-24T18:17:16.800000+00:00,train,SYN-C050,Asia Pacific,421.55,30,0.891,0.6658,8.953,4.0,470,444,0.03,damage,damage|delay,True,SIMULATED: transit deviation 9.0 h; load 470 pieces; received-document reading 444; image damage proxy 0.67.
SYNTHETIC_NOT_REAL,SYN-002396,SYN-FO-002396,2025-06-24T20:02:24+00:00,train,SYN-C038,Latin America,1056.99,15,0.5594,0.6463,1.199,2.0,76,77,0.03,shortage,damage|shortage,True,SIMULATED: transit deviation 1.2 h; load 76 pieces; received-document reading 77; image damage proxy 0.65.
SYNTHETIC_NOT_REAL,SYN-002397,SYN-FO-002397,2025-06-24T21:47:31.200000+00:00,train,SYN-C004,North America,838.97,15,0.8308,0.0,2.227,2.0,115,113,0.03,delay,delay,False,SIMULATED: transit deviation 2.2 h; load 115 pieces; received-document reading 113; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002398,SYN-FO-002398,2025-06-24T23:32:38.400000+00:00,train,SYN-C011,North America,1460.3,60,0.9911,0.3027,3.864,4.0,103,103,0.03,delay,delay,False,SIMULATED: transit deviation 3.9 h; load 103 pieces; received-document reading 103; image damage proxy 0.30.
SYNTHETIC_NOT_REAL,SYN-002399,SYN-FO-002399,2025-06-25T01:17:45.600000+00:00,train,SYN-C055,Europe,3732.09,30,0.8152,0.5133,22.114,12.0,385,383,0.0,delay,delay,False,SIMULATED: transit deviation 22.1 h; load 385 pieces; received-document reading 383; image damage proxy 0.51.
SYNTHETIC_NOT_REAL,SYN-002400,SYN-FO-002400,2025-06-25T03:02:52.800000+00:00,train,SYN-C011,North America,486.71,60,0.8967,0.2547,0.0,4.0,72,63,0.0,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 72 pieces; received-document reading 63; image damage proxy 0.25.
SYNTHETIC_NOT_REAL,SYN-002401,SYN-FO-002401,2025-06-25T04:48:00+00:00,train,SYN-C073,Latin America,341.4,30,0.4812,1.0,0.0,4.0,362,365,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 362 pieces; received-document reading 365; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-002402,SYN-FO-002402,2025-06-25T06:33:07.200000+00:00,train,SYN-C053,Asia Pacific,941.47,30,0.7084,0.2533,0.0,4.0,307,280,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 307 pieces; received-document reading 280; image damage proxy 0.25.
SYNTHETIC_NOT_REAL,SYN-002403,SYN-FO-002403,2025-06-25T08:18:14.400000+00:00,train,SYN-C045,Latin America,304.39,30,0.9756,0.5852,2.55,2.0,484,476,0.0,delay,delay,False,SIMULATED: transit deviation 2.5 h; load 484 pieces; received-document reading 476; image damage proxy 0.59.
SYNTHETIC_NOT_REAL,SYN-002404,SYN-FO-002404,2025-06-25T10:03:21.600000+00:00,train,SYN-C006,Europe,553.0,60,0.4669,0.513,2.14,8.0,493,477,0.01,damage,damage,False,SIMULATED: transit deviation 2.1 h; load 493 pieces; received-document reading 477; image damage proxy 0.51.
SYNTHETIC_NOT_REAL,SYN-002405,SYN-FO-002405,2025-06-25T11:48:28.800000+00:00,train,SYN-C056,Asia Pacific,755.95,30,0.9522,0.3642,0.058,2.0,301,289,0.01,damage,damage,False,SIMULATED: transit deviation 0.1 h; load 301 pieces; received-document reading 289; image damage proxy 0.36.
SYNTHETIC_NOT_REAL,SYN-002406,SYN-FO-002406,2025-06-25T13:33:36+00:00,train,SYN-C029,Europe,544.86,45,0.5645,0.0628,16.873,8.0,316,309,0.0,delay,delay,False,SIMULATED: transit deviation 16.9 h; load 316 pieces; received-document reading 309; image damage proxy 0.06.
SYNTHETIC_NOT_REAL,SYN-002407,SYN-FO-002407,2025-06-25T15:18:43.200000+00:00,train,SYN-C019,North America,389.01,45,0.569,0.891,14.04,12.0,460,438,0.0,damage,damage|shortage,True,SIMULATED: transit deviation 14.0 h; load 460 pieces; received-document reading 438; image damage proxy 0.89.
SYNTHETIC_NOT_REAL,SYN-002408,SYN-FO-002408,2025-06-25T17:03:50.400000+00:00,train,SYN-C055,Europe,2391.49,45,0.6425,0.0,2.308,2.0,43,42,0.01,delay,delay,False,SIMULATED: transit deviation 2.3 h; load 43 pieces; received-document reading 42; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002409,SYN-FO-002409,2025-06-25T18:48:57.600000+00:00,train,SYN-C060,Latin America,269.03,30,0.9443,0.1484,1.563,2.0,477,434,0.01,shortage,shortage,False,SIMULATED: transit deviation 1.6 h; load 477 pieces; received-document reading 434; image damage proxy 0.15.
SYNTHETIC_NOT_REAL,SYN-002410,SYN-FO-002410,2025-06-25T20:34:04.800000+00:00,train,SYN-C043,Europe,784.38,15,0.6027,0.0,11.759,8.0,223,196,0.0,shortage,shortage,False,SIMULATED: transit deviation 11.8 h; load 223 pieces; received-document reading 196; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002411,SYN-FO-002411,2025-06-25T22:19:12+00:00,train,SYN-C034,Asia Pacific,47.33,45,0.4858,0.0,4.769,2.0,238,224,0.03,delay,delay,False,SIMULATED: transit deviation 4.8 h; load 238 pieces; received-document reading 224; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002412,SYN-FO-002412,2025-06-26T00:04:19.200000+00:00,train,SYN-C020,Latin America,126.67,30,0.7707,0.5838,58.817,24.0,211,208,0.0,delay,delay,False,SIMULATED: transit deviation 58.8 h; load 211 pieces; received-document reading 208; image damage proxy 0.58.
SYNTHETIC_NOT_REAL,SYN-002413,SYN-FO-002413,2025-06-26T01:49:26.400000+00:00,train,SYN-C036,Europe,1098.96,30,0.9389,0.6997,8.323,8.0,408,408,0.03,delay,delay,False,SIMULATED: transit deviation 8.3 h; load 408 pieces; received-document reading 408; image damage proxy 0.70.
SYNTHETIC_NOT_REAL,SYN-002414,SYN-FO-002414,2025-06-26T03:34:33.600000+00:00,train,SYN-C051,North America,79.39,45,0.8955,0.6854,24.061,12.0,221,222,0.03,delay,delay,False,SIMULATED: transit deviation 24.1 h; load 221 pieces; received-document reading 222; image damage proxy 0.69.
SYNTHETIC_NOT_REAL,SYN-002415,SYN-FO-002415,2025-06-26T05:19:40.800000+00:00,train,SYN-C080,Asia Pacific,442.9,60,0.6428,0.9548,0.0,8.0,221,215,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 221 pieces; received-document reading 215; image damage proxy 0.95.
SYNTHETIC_NOT_REAL,SYN-002416,SYN-FO-002416,2025-06-26T07:04:48+00:00,train,SYN-C074,North America,2594.68,45,0.6591,0.4923,0.0,8.0,177,172,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 177 pieces; received-document reading 172; image damage proxy 0.49.
SYNTHETIC_NOT_REAL,SYN-002417,SYN-FO-002417,2025-06-26T08:49:55.200000+00:00,train,SYN-C025,North America,1571.25,15,0.6132,0.8203,2.015,2.0,326,329,0.03,damage,damage,False,SIMULATED: transit deviation 2.0 h; load 326 pieces; received-document reading 329; image damage proxy 0.82.
SYNTHETIC_NOT_REAL,SYN-002418,SYN-FO-002418,2025-06-26T10:35:02.400000+00:00,train,SYN-C068,Asia Pacific,139.02,30,0.4926,0.2173,5.525,4.0,411,331,0.01,shortage,shortage,False,SIMULATED: transit deviation 5.5 h; load 411 pieces; received-document reading 331; image damage proxy 0.22.
SYNTHETIC_NOT_REAL,SYN-002419,SYN-FO-002419,2025-06-26T12:20:09.600000+00:00,train,SYN-C006,Europe,155.39,15,0.7331,0.2391,14.494,8.0,110,105,0.0,delay,delay,False,SIMULATED: transit deviation 14.5 h; load 110 pieces; received-document reading 105; image damage proxy 0.24.
SYNTHETIC_NOT_REAL,SYN-002420,SYN-FO-002420,2025-06-26T14:05:16.800000+00:00,train,SYN-C056,Europe,569.3,15,0.8105,0.0731,8.336,24.0,222,205,0.03,shortage,delay|shortage,True,SIMULATED: transit deviation 8.3 h; load 222 pieces; received-document reading 205; image damage proxy 0.07.
SYNTHETIC_NOT_REAL,SYN-002421,SYN-FO-002421,2025-06-26T15:50:24+00:00,train,SYN-C030,Asia Pacific,593.18,60,0.8302,1.0,15.962,24.0,408,390,0.01,damage,damage,False,SIMULATED: transit deviation 16.0 h; load 408 pieces; received-document reading 390; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-002422,SYN-FO-002422,2025-06-26T17:35:31.200000+00:00,train,SYN-C050,North America,425.35,45,0.5382,0.6551,1.997,2.0,364,354,0.03,damage,damage,False,SIMULATED: transit deviation 2.0 h; load 364 pieces; received-document reading 354; image damage proxy 0.66.
SYNTHETIC_NOT_REAL,SYN-002423,SYN-FO-002423,2025-06-26T19:20:38.400000+00:00,train,SYN-C039,Latin America,2849.01,60,0.4885,1.0,6.79,12.0,480,473,0.01,delay,damage|delay,True,SIMULATED: transit deviation 6.8 h; load 480 pieces; received-document reading 473; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-002424,SYN-FO-002424,2025-06-26T21:05:45.600000+00:00,train,SYN-C062,North America,273.03,60,0.9543,0.337,14.16,8.0,74,63,0.01,shortage,delay|shortage,True,SIMULATED: transit deviation 14.2 h; load 74 pieces; received-document reading 63; image damage proxy 0.34.
SYNTHETIC_NOT_REAL,SYN-002425,SYN-FO-002425,2025-06-26T22:50:52.800000+00:00,train,SYN-C067,Latin America,1340.56,45,0.8347,0.9443,15.111,8.0,404,404,0.03,damage,damage|delay,True,SIMULATED: transit deviation 15.1 h; load 404 pieces; received-document reading 404; image damage proxy 0.94.
SYNTHETIC_NOT_REAL,SYN-002426,SYN-FO-002426,2025-06-27T00:36:00+00:00,train,SYN-C025,Europe,177.27,45,0.5149,0.4925,1.868,2.0,36,29,0.0,damage,damage,False,SIMULATED: transit deviation 1.9 h; load 36 pieces; received-document reading 29; image damage proxy 0.49.
SYNTHETIC_NOT_REAL,SYN-002427,SYN-FO-002427,2025-06-27T02:21:07.200000+00:00,train,SYN-C067,Asia Pacific,243.7,45,0.9495,0.5783,7.549,12.0,486,486,0.01,damage,damage,False,SIMULATED: transit deviation 7.5 h; load 486 pieces; received-document reading 486; image damage proxy 0.58.
SYNTHETIC_NOT_REAL,SYN-002428,SYN-FO-002428,2025-06-27T04:06:14.400000+00:00,train,SYN-C015,North America,928.29,60,0.6302,0.0,7.668,24.0,387,347,0.01,shortage,shortage,False,SIMULATED: transit deviation 7.7 h; load 387 pieces; received-document reading 347; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002429,SYN-FO-002429,2025-06-27T05:51:21.600000+00:00,train,SYN-C053,Latin America,552.22,15,0.861,0.5156,0.0,4.0,378,333,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 378 pieces; received-document reading 333; image damage proxy 0.52.
SYNTHETIC_NOT_REAL,SYN-002430,SYN-FO-002430,2025-06-27T07:36:28.800000+00:00,train,SYN-C057,North America,168.94,60,0.744,0.1527,10.784,8.0,133,132,0.01,delay,delay,False,SIMULATED: transit deviation 10.8 h; load 133 pieces; received-document reading 132; image damage proxy 0.15.
SYNTHETIC_NOT_REAL,SYN-002431,SYN-FO-002431,2025-06-27T09:21:36+00:00,train,SYN-C076,North America,247.31,30,0.5789,0.3306,1.789,4.0,116,116,0.03,delay,delay,False,SIMULATED: transit deviation 1.8 h; load 116 pieces; received-document reading 116; image damage proxy 0.33.
SYNTHETIC_NOT_REAL,SYN-002432,SYN-FO-002432,2025-06-27T11:06:43.200000+00:00,train,SYN-C027,Latin America,1025.84,60,0.8942,0.3874,2.368,12.0,337,302,0.01,shortage,shortage,False,SIMULATED: transit deviation 2.4 h; load 337 pieces; received-document reading 302; image damage proxy 0.39.
SYNTHETIC_NOT_REAL,SYN-002433,SYN-FO-002433,2025-06-27T12:51:50.400000+00:00,train,SYN-C019,Europe,199.71,60,0.9674,0.4092,27.032,24.0,304,293,0.0,damage,damage,False,SIMULATED: transit deviation 27.0 h; load 304 pieces; received-document reading 293; image damage proxy 0.41.
SYNTHETIC_NOT_REAL,SYN-002434,SYN-FO-002434,2025-06-27T14:36:57.600000+00:00,train,SYN-C043,Latin America,787.25,15,0.7481,0.7324,3.797,2.0,492,480,0.01,delay,damage|delay,True,SIMULATED: transit deviation 3.8 h; load 492 pieces; received-document reading 480; image damage proxy 0.73.
SYNTHETIC_NOT_REAL,SYN-002435,SYN-FO-002435,2025-06-27T16:22:04.800000+00:00,train,SYN-C024,Asia Pacific,585.38,30,0.7836,1.0,6.143,8.0,275,274,0.0,damage,damage|delay,True,SIMULATED: transit deviation 6.1 h; load 275 pieces; received-document reading 274; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-002436,SYN-FO-002436,2025-06-27T18:07:12+00:00,train,SYN-C033,Latin America,274.69,45,0.9663,0.57,8.779,8.0,138,125,0.0,damage,damage,False,SIMULATED: transit deviation 8.8 h; load 138 pieces; received-document reading 125; image damage proxy 0.57.
SYNTHETIC_NOT_REAL,SYN-002437,SYN-FO-002437,2025-06-27T19:52:19.200000+00:00,train,SYN-C050,Europe,1020.21,60,0.725,0.3384,2.268,2.0,205,190,0.03,damage,damage,False,SIMULATED: transit deviation 2.3 h; load 205 pieces; received-document reading 190; image damage proxy 0.34.
SYNTHETIC_NOT_REAL,SYN-002438,SYN-FO-002438,2025-06-27T21:37:26.400000+00:00,train,SYN-C060,North America,701.58,60,0.8958,0.8809,5.268,8.0,127,125,0.01,damage,damage,False,SIMULATED: transit deviation 5.3 h; load 127 pieces; received-document reading 125; image damage proxy 0.88.
SYNTHETIC_NOT_REAL,SYN-002439,SYN-FO-002439,2025-06-27T23:22:33.600000+00:00,train,SYN-C066,Asia Pacific,267.07,45,0.9013,0.4306,2.232,2.0,441,428,0.03,delay,delay,False,SIMULATED: transit deviation 2.2 h; load 441 pieces; received-document reading 428; image damage proxy 0.43.
SYNTHETIC_NOT_REAL,SYN-002440,SYN-FO-002440,2025-06-28T01:07:40.800000+00:00,train,SYN-C059,North America,187.15,15,0.5851,0.8942,56.656,24.0,82,85,0.03,damage,damage,False,SIMULATED: transit deviation 56.7 h; load 82 pieces; received-document reading 85; image damage proxy 0.89.
SYNTHETIC_NOT_REAL,SYN-002441,SYN-FO-002441,2025-06-28T02:52:48+00:00,train,SYN-C071,Latin America,129.38,15,0.5014,0.6162,0.0,8.0,447,437,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 447 pieces; received-document reading 437; image damage proxy 0.62.
SYNTHETIC_NOT_REAL,SYN-002442,SYN-FO-002442,2025-06-28T04:37:55.200000+00:00,train,SYN-C071,Europe,117.15,30,0.4809,0.4942,20.21,12.0,284,281,0.0,delay,delay,False,SIMULATED: transit deviation 20.2 h; load 284 pieces; received-document reading 281; image damage proxy 0.49.
SYNTHETIC_NOT_REAL,SYN-002443,SYN-FO-002443,2025-06-28T06:23:02.400000+00:00,train,SYN-C050,North America,1165.84,45,0.5699,0.0324,0.334,2.0,162,142,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.3 h; load 162 pieces; received-document reading 142; image damage proxy 0.03.
SYNTHETIC_NOT_REAL,SYN-002444,SYN-FO-002444,2025-06-28T08:08:09.600000+00:00,train,SYN-C046,Europe,90.45,60,0.5529,0.3467,16.592,24.0,48,48,0.03,delay,delay,False,SIMULATED: transit deviation 16.6 h; load 48 pieces; received-document reading 48; image damage proxy 0.35.
SYNTHETIC_NOT_REAL,SYN-002445,SYN-FO-002445,2025-06-28T09:53:16.800000+00:00,train,SYN-C026,Asia Pacific,343.44,15,0.7561,0.0,49.717,24.0,295,289,0.03,delay,delay,False,SIMULATED: transit deviation 49.7 h; load 295 pieces; received-document reading 289; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002446,SYN-FO-002446,2025-06-28T11:38:24+00:00,train,SYN-C040,Europe,2282.99,60,0.5075,0.5316,1.127,2.0,427,432,0.01,damage,damage,False,SIMULATED: transit deviation 1.1 h; load 427 pieces; received-document reading 432; image damage proxy 0.53.
SYNTHETIC_NOT_REAL,SYN-002447,SYN-FO-002447,2025-06-28T13:23:31.200000+00:00,train,SYN-C047,Europe,537.98,30,0.8971,0.092,4.265,4.0,257,250,0.01,delay,delay,False,SIMULATED: transit deviation 4.3 h; load 257 pieces; received-document reading 250; image damage proxy 0.09.
SYNTHETIC_NOT_REAL,SYN-002448,SYN-FO-002448,2025-06-28T15:08:38.400000+00:00,train,SYN-C058,Latin America,405.33,15,0.7464,0.9023,0.0,4.0,324,303,0.0,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 324 pieces; received-document reading 303; image damage proxy 0.90.
SYNTHETIC_NOT_REAL,SYN-002449,SYN-FO-002449,2025-06-28T16:53:45.600000+00:00,train,SYN-C005,Latin America,1357.78,60,0.6631,0.2346,29.895,24.0,193,186,0.0,damage,damage,False,SIMULATED: transit deviation 29.9 h; load 193 pieces; received-document reading 186; image damage proxy 0.23.
SYNTHETIC_NOT_REAL,SYN-002450,SYN-FO-002450,2025-06-28T18:38:52.800000+00:00,train,SYN-C072,Latin America,513.18,60,0.8297,0.6435,3.741,2.0,307,301,0.03,damage,damage,False,SIMULATED: transit deviation 3.7 h; load 307 pieces; received-document reading 301; image damage proxy 0.64.
SYNTHETIC_NOT_REAL,SYN-002451,SYN-FO-002451,2025-06-28T20:24:00+00:00,train,SYN-C024,Latin America,412.54,60,0.7337,0.6272,0.0,4.0,43,41,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 43 pieces; received-document reading 41; image damage proxy 0.63.
SYNTHETIC_NOT_REAL,SYN-002452,SYN-FO-002452,2025-06-28T22:09:07.200000+00:00,train,SYN-C067,Latin America,849.93,60,0.9213,0.871,37.311,24.0,106,105,0.01,damage,damage,False,SIMULATED: transit deviation 37.3 h; load 106 pieces; received-document reading 105; image damage proxy 0.87.
SYNTHETIC_NOT_REAL,SYN-002453,SYN-FO-002453,2025-06-28T23:54:14.400000+00:00,train,SYN-C038,Asia Pacific,331.56,60,0.9552,0.7951,1.65,2.0,400,371,0.03,damage,damage,False,SIMULATED: transit deviation 1.6 h; load 400 pieces; received-document reading 371; image damage proxy 0.80.
SYNTHETIC_NOT_REAL,SYN-002454,SYN-FO-002454,2025-06-29T01:39:21.600000+00:00,train,SYN-C023,North America,104.05,15,0.5474,0.3949,0.338,4.0,116,108,0.01,damage,damage,False,SIMULATED: transit deviation 0.3 h; load 116 pieces; received-document reading 108; image damage proxy 0.39.
SYNTHETIC_NOT_REAL,SYN-002455,SYN-FO-002455,2025-06-29T03:24:28.800000+00:00,train,SYN-C055,Asia Pacific,387.73,60,0.5092,0.3686,23.284,12.0,225,216,0.01,delay,delay,False,SIMULATED: transit deviation 23.3 h; load 225 pieces; received-document reading 216; image damage proxy 0.37.
SYNTHETIC_NOT_REAL,SYN-002456,SYN-FO-002456,2025-06-29T05:09:36+00:00,train,SYN-C051,North America,1113.04,45,0.5321,0.1267,21.057,12.0,405,381,0.0,delay,delay|shortage,True,SIMULATED: transit deviation 21.1 h; load 405 pieces; received-document reading 381; image damage proxy 0.13.
SYNTHETIC_NOT_REAL,SYN-002457,SYN-FO-002457,2025-06-29T06:54:43.200000+00:00,train,SYN-C005,North America,367.61,45,0.662,0.8366,18.899,24.0,500,494,0.0,damage,damage,False,SIMULATED: transit deviation 18.9 h; load 500 pieces; received-document reading 494; image damage proxy 0.84.
SYNTHETIC_NOT_REAL,SYN-002458,SYN-FO-002458,2025-06-29T08:39:50.400000+00:00,train,SYN-C035,Asia Pacific,1459.11,30,0.839,0.8448,2.004,2.0,299,269,0.0,shortage,shortage,False,SIMULATED: transit deviation 2.0 h; load 299 pieces; received-document reading 269; image damage proxy 0.84.
SYNTHETIC_NOT_REAL,SYN-002459,SYN-FO-002459,2025-06-29T10:24:57.600000+00:00,train,SYN-C064,North America,180.79,60,0.4651,0.1447,1.357,2.0,244,232,0.0,shortage,shortage,False,SIMULATED: transit deviation 1.4 h; load 244 pieces; received-document reading 232; image damage proxy 0.14.
SYNTHETIC_NOT_REAL,SYN-002460,SYN-FO-002460,2025-06-29T12:10:04.800000+00:00,train,SYN-C071,Europe,894.8,45,0.6886,0.7394,0.0,4.0,235,241,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 235 pieces; received-document reading 241; image damage proxy 0.74.
SYNTHETIC_NOT_REAL,SYN-002461,SYN-FO-002461,2025-06-29T13:55:12+00:00,train,SYN-C047,North America,7249.92,30,0.8135,0.3431,9.539,12.0,245,247,0.0,damage,damage,False,SIMULATED: transit deviation 9.5 h; load 245 pieces; received-document reading 247; image damage proxy 0.34.
SYNTHETIC_NOT_REAL,SYN-002462,SYN-FO-002462,2025-06-29T15:40:19.200000+00:00,train,SYN-C080,North America,275.23,30,0.945,0.2571,8.627,4.0,54,52,0.03,delay,delay,False,SIMULATED: transit deviation 8.6 h; load 54 pieces; received-document reading 52; image damage proxy 0.26.
SYNTHETIC_NOT_REAL,SYN-002463,SYN-FO-002463,2025-06-29T17:25:26.400000+00:00,train,SYN-C062,North America,1909.81,45,0.9028,0.2767,39.516,24.0,226,226,0.03,delay,delay,False,SIMULATED: transit deviation 39.5 h; load 226 pieces; received-document reading 226; image damage proxy 0.28.
SYNTHETIC_NOT_REAL,SYN-002464,SYN-FO-002464,2025-06-29T19:10:33.600000+00:00,train,SYN-C039,Asia Pacific,259.93,60,0.6723,0.9876,20.347,12.0,228,227,0.01,damage,damage|delay,True,SIMULATED: transit deviation 20.3 h; load 228 pieces; received-document reading 227; image damage proxy 0.99.
SYNTHETIC_NOT_REAL,SYN-002465,SYN-FO-002465,2025-06-29T20:55:40.800000+00:00,train,SYN-C049,Europe,1328.48,15,0.933,0.3324,1.877,2.0,146,128,0.03,shortage,shortage,False,SIMULATED: transit deviation 1.9 h; load 146 pieces; received-document reading 128; image damage proxy 0.33.
SYNTHETIC_NOT_REAL,SYN-002466,SYN-FO-002466,2025-06-29T22:40:48+00:00,train,SYN-C036,Asia Pacific,215.35,45,0.4933,0.3406,1.419,2.0,456,427,0.0,damage,damage,False,SIMULATED: transit deviation 1.4 h; load 456 pieces; received-document reading 427; image damage proxy 0.34.
SYNTHETIC_NOT_REAL,SYN-002467,SYN-FO-002467,2025-06-30T00:25:55.200000+00:00,train,SYN-C065,North America,329.0,30,0.6677,0.5846,3.774,12.0,245,234,0.01,damage,damage,False,SIMULATED: transit deviation 3.8 h; load 245 pieces; received-document reading 234; image damage proxy 0.58.
SYNTHETIC_NOT_REAL,SYN-002468,SYN-FO-002468,2025-06-30T02:11:02.400000+00:00,train,SYN-C024,Europe,715.82,45,0.9748,0.2023,0.0,4.0,283,262,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 283 pieces; received-document reading 262; image damage proxy 0.20.
SYNTHETIC_NOT_REAL,SYN-002469,SYN-FO-002469,2025-06-30T03:56:09.600000+00:00,train,SYN-C015,Asia Pacific,715.54,45,0.9602,0.114,22.232,24.0,116,112,0.01,damage,damage,False,SIMULATED: transit deviation 22.2 h; load 116 pieces; received-document reading 112; image damage proxy 0.11.
SYNTHETIC_NOT_REAL,SYN-002470,SYN-FO-002470,2025-06-30T05:41:16.800000+00:00,train,SYN-C035,Europe,1232.88,15,0.7361,0.481,4.664,2.0,294,299,0.03,delay,damage|delay,True,SIMULATED: transit deviation 4.7 h; load 294 pieces; received-document reading 299; image damage proxy 0.48.
SYNTHETIC_NOT_REAL,SYN-002471,SYN-FO-002471,2025-06-30T07:26:24+00:00,train,SYN-C004,North America,517.8,45,0.5354,0.3289,2.712,2.0,437,407,0.0,delay,delay,False,SIMULATED: transit deviation 2.7 h; load 437 pieces; received-document reading 407; image damage proxy 0.33.
SYNTHETIC_NOT_REAL,SYN-002472,SYN-FO-002472,2025-06-30T09:11:31.200000+00:00,train,SYN-C046,Europe,462.83,15,0.7797,0.8507,47.308,24.0,72,63,0.01,delay,damage|delay,True,SIMULATED: transit deviation 47.3 h; load 72 pieces; received-document reading 63; image damage proxy 0.85.
SYNTHETIC_NOT_REAL,SYN-002473,SYN-FO-002473,2025-06-30T10:56:38.400000+00:00,train,SYN-C017,Latin America,353.07,30,0.673,0.0,5.709,4.0,431,431,0.01,delay,delay,False,SIMULATED: transit deviation 5.7 h; load 431 pieces; received-document reading 431; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002474,SYN-FO-002474,2025-06-30T12:41:45.600000+00:00,train,SYN-C058,North America,150.56,45,0.5177,0.2721,52.63,24.0,493,465,0.0,delay,delay|shortage,True,SIMULATED: transit deviation 52.6 h; load 493 pieces; received-document reading 465; image damage proxy 0.27.
SYNTHETIC_NOT_REAL,SYN-002475,SYN-FO-002475,2025-06-30T14:26:52.800000+00:00,train,SYN-C061,Europe,565.58,30,0.6495,0.2611,26.043,12.0,132,124,0.0,delay,delay,False,SIMULATED: transit deviation 26.0 h; load 132 pieces; received-document reading 124; image damage proxy 0.26.
SYNTHETIC_NOT_REAL,SYN-002476,SYN-FO-002476,2025-06-30T16:12:00+00:00,train,SYN-C068,North America,1008.0,45,0.704,0.0,12.084,8.0,123,113,0.0,shortage,delay|shortage,True,SIMULATED: transit deviation 12.1 h; load 123 pieces; received-document reading 113; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-002477,SYN-FO-002477,2025-06-30T17:57:07.200000+00:00,train,SYN-C038,Latin America,846.18,45,0.5742,0.3471,1.712,8.0,405,406,0.03,damage,damage,False,SIMULATED: transit deviation 1.7 h; load 405 pieces; received-document reading 406; image damage proxy 0.35.
